"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Удаляем товар из корзины","106","testRemoveItemFromCart","All test","Sat Jul 12 13:52:47 GMT 2025","passed","Sat Jul 12 13:52:47 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testRemoveItemFromCart"
"Обновляю данные о товаре в корзине","10643","testUpdateProductToCart","All test","Sat Jul 12 13:53:37 GMT 2025","broken","Sat Jul 12 13:53:48 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testUpdateProductToCart"
"Удаляю товар из корзины","10673","testDeleteProductToCart","All test","Sat Jul 12 13:53:23 GMT 2025","broken","Sat Jul 12 13:53:34 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testDeleteProductToCart"
"Удаляем товар из корзины авторизованного пользователя","0","testRemoveItemFromCart","All test","Sat Jul 12 13:52:51 GMT 2025","skipped","Sat Jul 12 13:52:51 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testRemoveItemFromCart"
"Проверка характеристик товара до и после помещения в корзину","535","testProductToCart","All test","Sat Jul 12 13:52:52 GMT 2025","passed","Sat Jul 12 13:52:52 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testProductToCart"
"Ложим 2 товара в корзину авторизованного пользователя, изменяем у одного товара количество и удаляем другой товар из корзины","155","testE2EFromCartUser","All test","Sat Jul 12 13:52:51 GMT 2025","broken","Sat Jul 12 13:52:51 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testE2EFromCartUser"
"При клике по иконке 'account' появляется окно 'Account'","5241","testAccountIcon","All test","Sat Jul 12 13:53:51 GMT 2025","passed","Sat Jul 12 13:53:57 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testAccountIcon"
"Ложу 2 товара в корзину, изменяю у одного товара количество и удаляю другой товар из корзины","10529","testCRUDCart","All test","Sat Jul 12 13:53:10 GMT 2025","broken","Sat Jul 12 13:53:20 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testCRUDCart"
"Получаю данные о товаре","264","testGetProduct","All test","Sat Jul 12 13:52:51 GMT 2025","passed","Sat Jul 12 13:52:52 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testGetProduct"
"Добавляем товар в корзину авторизованного пользователя","148","testAddItemToCart","All test","Sat Jul 12 13:52:51 GMT 2025","broken","Sat Jul 12 13:52:51 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testAddItemToCart"
"Получаем все товары из корзины авторизованного пользователя","0","testGetAllItemsInCart","All test","Sat Jul 12 13:52:51 GMT 2025","skipped","Sat Jul 12 13:52:51 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testGetAllItemsInCart"
"При обновлении данных товара пытаемся изменить сам товар или задать колличесво одного товара больше 10","681","testUpdateItemInCartNegative","All test","Sat Jul 12 13:52:50 GMT 2025","failed","Sat Jul 12 13:52:51 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testUpdateItemInCartNegative"
"Ложим 2 товара в корзину, изменяем у одного товара количество и удаляем другой товар из корзины","1409","testCRUDCartGuest","All test","Sat Jul 12 13:52:47 GMT 2025","passed","Sat Jul 12 13:52:49 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testCRUDCartGuest"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","544","testShipping","All test","Sat Jul 12 13:52:49 GMT 2025","passed","Sat Jul 12 13:52:50 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"Получаем токен Guest","3118","testGetAccessTokenGuest","All test","Sat Jul 12 13:52:43 GMT 2025","passed","Sat Jul 12 13:52:46 GMT 2025","api.test.AuthTest","Tests for API","api.test.AuthTest","testGetAccessTokenGuest"
