"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","713","testShipping","All test","Sat Jul 19 17:56:10 GMT 2025","failed","Sat Jul 19 17:56:11 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"Обновляю данные о товаре в корзине","245","testUpdateProductToCart","All test","Sat Jul 19 17:56:34 GMT 2025","broken","Sat Jul 19 17:56:34 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testUpdateProductToCart"
"Получаем все товары из корзины","834","testGetAllItemsInCart","All test","Sat Jul 19 17:56:07 GMT 2025","passed","Sat Jul 19 17:56:08 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testGetAllItemsInCart"
"Удаляем товар из корзины","145","testRemoveItemFromCart","All test","Sat Jul 19 17:56:08 GMT 2025","passed","Sat Jul 19 17:56:09 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testRemoveItemFromCart"
"Получаем все товары из корзины авторизованного пользователя","0","testGetAllItemsInCart","All test","Sat Jul 19 17:56:13 GMT 2025","skipped","Sat Jul 19 17:56:13 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testGetAllItemsInCart"
"Получаю данные о товаре","373","testGetProduct","All test","Sat Jul 19 17:56:14 GMT 2025","passed","Sat Jul 19 17:56:14 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testGetProduct"
"Ложим 2 товара в корзину, изменяем у одного товара количество и удаляем другой товар из корзины","1024","testCRUDCartGuest","All test","Sat Jul 19 17:56:09 GMT 2025","failed","Sat Jul 19 17:56:10 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testCRUDCartGuest"
"Получаем токен User","518","testGetAccessTokenUser","All test","Sat Jul 19 17:56:06 GMT 2025","broken","Sat Jul 19 17:56:07 GMT 2025","api.test.AuthTest","Tests for API","api.test.AuthTest","testGetAccessTokenUser"
"Удаляю товар из корзины","58","testDeleteProductToCart","All test","Sat Jul 19 17:56:29 GMT 2025","broken","Sat Jul 19 17:56:29 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testDeleteProductToCart"
"При клике по иконке 'account' появляется окно 'Account'","5441","testAccountIcon","All test","Sat Jul 19 17:56:38 GMT 2025","passed","Sat Jul 19 17:56:43 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testAccountIcon"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","712","testShipping","All test","Sat Jul 19 17:56:10 GMT 2025","passed","Sat Jul 19 17:56:10 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"При клике по иконке 'cart' загружается стараница 'Shopping Bag'","2023","testCartIcon","All test","Sat Jul 19 17:56:47 GMT 2025","passed","Sat Jul 19 17:56:49 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testCartIcon"
"Удаляем товар из корзины авторизованного пользователя","0","testRemoveItemFromCart","All test","Sat Jul 19 17:56:13 GMT 2025","skipped","Sat Jul 19 17:56:13 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testRemoveItemFromCart"
"Ложим 2 товара в корзину авторизованного пользователя, изменяем у одного товара количество и удаляем другой товар из корзины","185","testE2EFromCartUser","All test","Sat Jul 19 17:56:13 GMT 2025","broken","Sat Jul 19 17:56:14 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testE2EFromCartUser"
"Добавляем товар в корзину","422","testAddItemToCart","All test","Sat Jul 19 17:56:07 GMT 2025","passed","Sat Jul 19 17:56:07 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testAddItemToCart"
