"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ложу 2 товара в корзину, изменяю у одного товара количество и удаляю другой товар из корзины","15900","testCRUDCart","All test","Sat Jul 12 16:58:28 GMT 2025","broken","Sat Jul 12 16:58:43 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testCRUDCart"
"Удаляем товар из корзины","170","testRemoveItemFromCart","All test","Sat Jul 12 16:57:59 GMT 2025","passed","Sat Jul 12 16:58:00 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testRemoveItemFromCart"
"При клике по иконке 'cart' загружается стараница 'Shopping Bag'","1577","testCartIcon","All test","Sat Jul 12 16:59:35 GMT 2025","passed","Sat Jul 12 16:59:37 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testCartIcon"
"Получаем все товары из корзины","756","testGetAllItemsInCart","All test","Sat Jul 12 16:57:58 GMT 2025","passed","Sat Jul 12 16:57:59 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testGetAllItemsInCart"
"Обновляем данные одного товара из корзины авторизованного пользователя","1","testUpdateItemInCart","All test","Sat Jul 12 16:58:06 GMT 2025","skipped","Sat Jul 12 16:58:06 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testUpdateItemInCart"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","726","testShipping","All test","Sat Jul 12 16:58:02 GMT 2025","passed","Sat Jul 12 16:58:03 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"Обновляю данные о товаре в корзине","17633","testUpdateProductToCart","All test","Sat Jul 12 16:59:06 GMT 2025","broken","Sat Jul 12 16:59:23 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testUpdateProductToCart"
"При обновлении данных товара пытаемся изменить сам товар или задать колличесво одного товара больше 10","1405","testUpdateItemInCartNegative","All test","Sat Jul 12 16:58:04 GMT 2025","failed","Sat Jul 12 16:58:05 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testUpdateItemInCartNegative"
"Добавляем товар в корзину авторизованного пользователя","320","testAddItemToCart","All test","Sat Jul 12 16:58:06 GMT 2025","broken","Sat Jul 12 16:58:06 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testAddItemToCart"
"Ложим 2 товара в корзину авторизованного пользователя, изменяем у одного товара количество и удаляем другой товар из корзины","332","testE2EFromCartUser","All test","Sat Jul 12 16:58:06 GMT 2025","broken","Sat Jul 12 16:58:07 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testE2EFromCartUser"
"Получаю данные о товаре","293","testGetProduct","All test","Sat Jul 12 16:58:07 GMT 2025","passed","Sat Jul 12 16:58:07 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testGetProduct"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","1209","testShipping","All test","Sat Jul 12 16:58:03 GMT 2025","passed","Sat Jul 12 16:58:04 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"Обновляем данные одного товара из корзины","187","testUpdateItemInCart","All test","Sat Jul 12 16:57:59 GMT 2025","passed","Sat Jul 12 16:57:59 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testUpdateItemInCart"
"Удаляю товар из корзины","15900","testDeleteProductToCart","All test","Sat Jul 12 16:58:47 GMT 2025","broken","Sat Jul 12 16:59:03 GMT 2025","ui.tests.CrudProductToCartTest","Tests for UI","ui.tests.CrudProductToCartTest","testDeleteProductToCart"
"При клике по иконке 'account' появляется окно 'Account'","5574","testAccountIcon","All test","Sat Jul 12 16:59:26 GMT 2025","passed","Sat Jul 12 16:59:31 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testAccountIcon"
"При обновлении данных товара пытаемся изменить сам товар или задать колличесво одного товара больше 10","941","testUpdateItemInCartNegative","All test","Sat Jul 12 16:58:05 GMT 2025","failed","Sat Jul 12 16:58:06 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testUpdateItemInCartNegative"
