"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка характеристик товара до и после помещения в корзину","590","testProductToCart","All test","Wed Jul 09 18:39:35 GMT 2025","passed","Wed Jul 09 18:39:35 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testProductToCart"
"При клике по иконке 'favorites' загружается стараница 'Favorites'","1","testFavoritesIcon","All test","Wed Jul 09 18:39:40 GMT 2025","skipped","Wed Jul 09 18:39:40 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testFavoritesIcon"
"Ложим 2 товара в корзину авторизованного пользователя, изменяем у одного товара количество и удаляем другой товар из корзины","195","testE2EFromCartUser","All test","Wed Jul 09 18:39:34 GMT 2025","broken","Wed Jul 09 18:39:34 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testE2EFromCartUser"
"Добавляем товар в корзину авторизованного пользователя","219","testAddItemToCart","All test","Wed Jul 09 18:39:34 GMT 2025","broken","Wed Jul 09 18:39:34 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testAddItemToCart"
"Обновляем данные одного товара из корзины авторизованного пользователя","0","testUpdateItemInCart","All test","Wed Jul 09 18:39:34 GMT 2025","skipped","Wed Jul 09 18:39:34 GMT 2025","api.test.BagUserTest","Tests for API","api.test.BagUserTest","testUpdateItemInCart"
"При клике по иконке 'search' появляется окно 'Search'","0","testSearchIcon","All test","Wed Jul 09 18:39:40 GMT 2025","skipped","Wed Jul 09 18:39:40 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testSearchIcon"
"Получаем токен Guest","3095","testGetAccessTokenGuest","All test","Wed Jul 09 18:39:25 GMT 2025","passed","Wed Jul 09 18:39:28 GMT 2025","api.test.AuthTest","Tests for API","api.test.AuthTest","testGetAccessTokenGuest"
"При клике по иконке 'cart' загружается стараница 'Shopping Bag'","0","testCartIcon","All test","Wed Jul 09 18:39:40 GMT 2025","skipped","Wed Jul 09 18:39:40 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","testCartIcon"
"","0","beforeMethod","All test","Wed Jul 09 18:39:40 GMT 2025","broken","Wed Jul 09 18:39:40 GMT 2025","ui.tests.TopPanelTest","Tests for UI","ui.tests.TopPanelTest","beforeMethod"
"Удаляем товар из корзины","112","testRemoveItemFromCart","All test","Wed Jul 09 18:39:30 GMT 2025","passed","Wed Jul 09 18:39:30 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testRemoveItemFromCart"
"Получаю данные о товаре","310","testGetProduct","All test","Wed Jul 09 18:39:34 GMT 2025","passed","Wed Jul 09 18:39:35 GMT 2025","api.test.ProductGuestTest","Tests for API","api.test.ProductGuestTest","testGetProduct"
"При обновлении данных товара пытаемся изменить сам товар или задать колличесво одного товара больше 10","696","testUpdateItemInCartNegative","All test","Wed Jul 09 18:39:32 GMT 2025","failed","Wed Jul 09 18:39:33 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testUpdateItemInCartNegative"
"Получаем токен User","430","testGetAccessTokenUser","All test","Wed Jul 09 18:39:28 GMT 2025","broken","Wed Jul 09 18:39:29 GMT 2025","api.test.AuthTest","Tests for API","api.test.AuthTest","testGetAccessTokenUser"
"Проверка стоимости досавки в зависимости от суммы товаров в корзине","563","testShipping","All test","Wed Jul 09 18:39:32 GMT 2025","passed","Wed Jul 09 18:39:32 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testShipping"
"Получаем все товары из корзины","561","testGetAllItemsInCart","All test","Wed Jul 09 18:39:29 GMT 2025","passed","Wed Jul 09 18:39:29 GMT 2025","api.test.BagGuestTest","Tests for API","api.test.BagGuestTest","testGetAllItemsInCart"
